Subject,Label,sd_1.EMG1,sd_2.EMG1,sd_3.EMG1,sd_1.EMG2,sd_2.EMG2,sd_3.EMG2,sd_1.EMG3,sd_2.EMG3,sd_3.EMG3,sd_1.EMG4,sd_2.EMG4,sd_3.EMG4,sd_1.ACCupperX,sd_2.ACCupperX,sd_3.ACCupperX,sd_1.ACCupperY,sd_2.ACCupperY,sd_3.ACCupperY,sd_1.ACCupperZ,sd_2.ACCupperZ,sd_3.ACCupperZ,sd_1.ACClowerX,sd_2.ACClowerX,sd_3.ACClowerX,sd_1.GoniometerY,sd_2.GoniometerY,sd_3.GoniometerY,sd_1.Goniometer,sd_2.Goniometer,sd_3.Goniometer,sd_1.GyroupperX,sd_2.GyroupperX,sd_3.GyroupperX,sd_1.GyroupperY,sd_2.GyroupperY,sd_3.GyroupperY,sd_1.GyroupperZ,sd_2.GyroupperZ,sd_3.GyroupperZ,sd_1.GyrolowerX,sd_2.GyrolowerX,sd_3.GyrolowerX,sd_1.GyrolowerY,sd_2.GyrolowerY,sd_3.GyrolowerY,sd_1.GyrolowerZ,sd_2.GyrolowerZ,sd_3.GyrolowerZ,sd_1.Airborne,sd_2.Airborne,sd_3.Airborne
Subject08,jump-two-leg,2020.369461,1379.919948,723.348644,1156.864495,1265.343447,556.5291591,441.7643797,1342.851608,322.5465548,1707.587706,3076.52728,440.3732418,803.8519538,5522.739372,1155.674382,2410.573689,5960.919836,1942.213638,1811.689745,6425.798615,1042.106611,1082.696283,3122.315722,989.6961808,3882.462529,2070.380995,2490.022555,2066.018027,1274.873427,1656.278751,3123.014696,10849.38266,3323.522068,9750.377722,15713.3028,8175.418378,6675.44018,17059.91095,11307.52005,2416.498315,9311.716695,2655.981143,7046.242791,18381.7307,7485.550453,4013.034119,16100.95229,9839.052045,2129.036875,7936.303577,5562.411878
Subject08,stair-down,618.682265,750.3458705,478.6922613,897.10423,723.0814169,642.5023501,492.0826713,492.6419315,417.8849709,885.8050947,1341.437694,1353.007842,1412.064028,1210.754739,1038.937527,1822.890989,2019.135747,1525.117463,1848.281939,1890.255591,1660.57143,882.0372301,1269.86743,1041.826666,4058.093128,4167.90897,3016.989423,1257.563299,1171.924041,1189.615188,2745.236626,2069.010438,2387.929537,7284.007178,10187.73847,6278.354217,8243.20448,9562.252316,6482.112556,3522.818086,3290.600177,3691.716208,13899.49422,16302.85463,13918.50055,5580.69824,8653.699379,5891.49181,1992.189309,3380.302935,2225.709545
Subject08,stand-to-sit,219.4761808,693.0290929,42.89224995,389.5228598,2760.974642,441.2035305,434.508289,548.7968885,143.8486922,426.3203486,214.8112134,65.0891638,247.1068763,569.5021269,233.9046042,285.1033386,847.3604852,105.4715943,649.0207907,1452.33739,110.5689256,88.73699143,356.8337025,186.1946788,786.0195367,2621.737959,48.45242778,293.5214141,604.6312279,524.2289276,1315.036302,1161.095729,746.9498168,5098.777501,3841.820226,1365.95201,3335.042646,3826.374521,1253.459068,1435.284443,1677.64111,1313.981015,1987.761928,1959.968741,1124.086284,876.636877,2176.541182,1496.209926,232.4612767,810.0840708,353.3230254
Subject08,stair-up,983.877008,1079.263284,770.6324458,2223.394477,1696.320788,1282.095898,1062.874696,1002.67867,428.5064964,1212.523007,2178.939276,729.3600114,1565.738806,1561.802076,996.727623,2375.688741,2398.240444,1442.488326,1227.145669,1670.055011,1367.90805,1269.75858,1099.271727,746.2442085,5075.260723,4068.239415,4728.095748,1805.568564,1182.915809,1604.048332,3803.842774,4463.719831,3061.09169,12587.43981,13372.91519,10302.91146,12088.90998,12074.70589,5723.004621,2467.58467,3698.061319,2490.555832,11574.34582,14220.61151,9819.979197,8101.893692,6571.113652,4164.49742,3186.93802,3322.786978,2183.011177
Subject08,curve-left-spin-Lfirst,81.92999012,123.2333655,487.5989852,362.0288891,1477.069843,254.174088,577.8168588,860.1238494,341.6535473,847.4830587,767.4383421,114.0143053,304.7834666,736.710825,997.8338975,171.9741434,403.9319493,568.757774,369.6933979,1060.568333,944.0961619,230.3759593,833.8822211,607.9780569,114.7628107,1835.423557,748.8447081,326.700113,381.7686091,287.0470157,1250.975645,1607.000167,1979.667634,1279.772906,7148.070065,4576.84371,3303.066212,10101.87822,16800.43418,1455.608914,3964.803723,5955.721631,1177.413075,6829.334361,5370.836648,2445.791474,9139.253359,15191.77869,156.950232,955.6097066,720.4718252
Subject08,curve-left-spin-Rfirst,168.225589,514.1194689,185.3432534,1168.655868,420.4325737,277.6409435,323.5992116,241.0051168,406.4671288,795.4196663,734.9195066,266.0701607,908.1106788,895.8165205,195.4270058,484.3495572,1060.231531,98.39092722,1309.880508,1033.666551,253.9291075,763.0751018,1285.350955,163.0543337,1501.90061,457.4912184,291.9273017,470.0631345,427.5320532,386.4350147,1071.939917,3152.90595,466.0245584,6718.003887,3729.290942,1167.633202,10348.51865,6241.340041,2371.860577,5657.30244,3635.114547,1389.179673,8604.943859,5713.39089,1360.461216,9617.221082,5977.049425,2546.500695,249.2688403,399.5111072,1057.0324
Subject08,v-cut-right-Rfirst,883.867766,1121.791452,272.0945622,1007.949318,1870.687557,315.1384471,198.6862344,1119.773218,143.9908288,66.44692676,1634.891488,224.9529962,693.597359,1818.837354,672.933013,740.8426211,2547.735126,315.2513018,1243.661256,3501.653364,380.4673488,680.5232431,1335.164104,369.0465271,1159.319675,832.200861,248.9203676,699.7198631,919.1032008,337.669103,2612.301672,3608.828453,797.065837,3688.287526,7630.530828,1129.645632,6580.641125,11839.8934,3870.486386,4876.479026,4821.895083,2001.357692,8887.318956,10494.06325,1494.167377,5518.173587,10522.98009,3394.926411,1300.003263,3088.016838,655.5246074
Subject08,sit,44.66499509,45.93472573,40.59573158,178.6623454,183.6412675,177.810779,131.9307599,130.3930962,129.903113,46.99600179,46.77099208,49.53124373,22.01227198,17.42533187,18.45090385,18.7062006,14.05464886,16.46126179,15.72485152,16.10294611,11.72921836,18.44160069,15.55626223,12.52720823,27.54217828,31.51708684,28.27140614,81.14691424,82.92729721,71.49808426,155.9204644,158.9515079,154.0066866,122.8312948,113.6291634,119.1504332,87.61602932,48.92806612,45.92905831,1232.837632,1161.356458,1188.48054,1043.753426,1029.420221,1035.018464,901.9048632,918.0737728,943.7873361,322.2122202,354.0059923,275.4867858
Subject08,curve-right-step,636.063992,882.326977,519.2794899,769.5190305,1007.009593,1013.651615,282.2661362,602.4789793,504.9608299,776.2489764,809.3163241,640.1003516,907.6742399,1497.405346,1162.603126,985.6132636,1869.546987,1015.952773,1516.370345,2576.057406,1125.141657,623.7640086,918.7739538,673.4799504,2472.995848,2594.269743,2201.806606,777.631996,825.7482731,681.6384768,2486.477487,4120.577292,2446.941623,7419.843298,10257.01124,6080.838924,9076.02523,11201.80045,8342.531744,4885.511857,4224.142793,2535.740869,13503.13187,16754.7733,11806.62023,7097.435728,10742.59835,6475.695929,1666.74609,1637.651164,1107.396629
Subject08,curve-left-spin-Lfirst,156.032234,402.5861674,344.5530648,351.6483128,1573.59683,183.0806381,1222.874632,555.7347516,151.0697008,1295.254317,574.637319,110.6692828,319.7551297,1682.159841,883.4013392,199.8883105,515.681053,1002.205263,533.7146858,1368.966344,702.0855108,236.3558303,1350.350261,816.6500505,110.4747902,1380.202007,668.7031813,104.1803236,435.5222623,367.276964,1581.827748,1709.440292,1858.385276,1259.385241,9397.310416,2423.076657,5320.883564,14127.81419,9085.705367,1481.230391,4704.23414,2524.384064,1780.276216,8313.262824,2100.863329,4533.961669,14115.89062,6129.770442,352.6953106,1044.522952,599.3120847
Subject08,curve-left-step,533.7176874,778.4359282,517.7289333,1240.295685,1466.744696,582.1938316,288.6883048,737.7005666,1058.607606,967.6322928,1256.61521,1005.691779,755.1018451,1701.697537,715.6776072,838.6813464,2022.284015,1044.704094,1221.769032,2899.751285,1341.728342,835.2460765,1327.98496,667.1710027,2578.137795,2541.555674,2618.367299,714.8476567,885.1726159,721.7202342,3176.763215,4575.310281,2336.195255,7049.099155,10241.61087,7112.698718,9653.85317,15758.04517,8826.301025,4593.454777,5076.098556,3645.840566,14640.08364,18739.41168,12779.94436,7370.784379,11501.59446,7449.078938,2430.859369,3623.109605,1882.527069
Subject08,lateral-shuffle-right,1188.15647,787.0029947,566.6880671,1352.224032,1348.419011,589.8429842,1416.598174,1500.082499,488.0347745,2193.385961,2681.777282,1270.692555,3199.903786,3898.689362,2729.760508,2682.873491,2849.136813,1384.532811,2910.958823,2489.407304,1401.891309,2484.534333,3557.715676,1417.340937,1261.230483,751.03865,889.1613808,727.6330084,688.2877063,639.3859927,9269.139323,11484.89013,6471.414907,8002.035363,8914.526341,3616.514018,14388.05077,15975.6756,13998.61581,10341.87837,14625.53811,9152.394763,6453.545746,6959.626214,2990.288778,9741.568923,16595.34637,12755.32818,2942.297508,4619.107082,1516.521312
Subject08,stand,59.42850921,59.05332012,54.47270053,155.3688044,152.1213241,154.3258988,132.0211558,134.427635,132.0400855,96.13705821,173.9337522,169.7210972,17.55516036,15.20335217,12.56045846,14.11984105,10.8482964,10.43473574,26.87425912,17.20961492,19.14090681,12.96903887,12.39911194,10.35097141,31.73586291,31.90167277,31.74482625,58.45672862,60.47695769,63.23838021,154.1647536,154.2063753,157.7804877,124.4583677,117.0757456,113.4577703,127.5053558,92.18789059,61.34228874,1307.246507,1279.004655,1283.294864,1095.747356,1038.406478,1137.496638,985.1664949,828.0734143,939.3594817,413.5554098,272.2224565,318.1668492
Subject08,curve-left-step,620.3575154,747.4091588,555.2275525,1366.832531,1445.039278,652.301193,261.3621227,602.1022974,692.4648725,722.41213,1037.376498,652.7576558,726.3404531,1617.352949,1091.363883,1285.245841,1490.968244,1278.531021,1879.831156,2067.530034,1448.772318,894.3727567,1204.148211,778.0680776,2489.481018,2306.14595,2754.107997,773.3251012,780.369927,881.3052297,2643.799631,3635.466557,2640.973059,8243.020052,9701.597246,7218.793957,10981.59655,13601.99715,10022.05911,3642.901874,6096.088194,4387.920026,14981.67586,16325.69646,12265.77801,8135.099269,11317.21923,7661.066136,1372.199202,2146.726813,1328.997465
Subject08,stand-to-sit,266.2632713,606.2493007,45.20667758,902.0887321,2024.844979,281.3708941,463.1243078,464.3063674,135.9661781,651.9585101,526.2334556,54.20328414,404.3060235,606.1777853,188.3075079,140.0997126,1121.980963,120.908473,774.7623338,1137.279895,130.936472,231.7858047,413.1177235,152.5402454,1571.902403,2245.998936,53.72432172,807.4248726,162.3655431,193.0973758,1014.594069,1752.285771,512.7260715,3390.908501,5262.102758,1746.142388,2867.096941,3728.495556,992.5268708,1653.053102,1561.270539,1302.837221,1303.247998,1475.09991,1195.218026,1797.350112,2656.315241,1213.73304,278.852597,1682.611971,301.1236813
Subject08,lateral-shuffle-left,1464.380721,2063.127763,1225.658356,2569.924253,2313.004393,2042.185906,1765.903511,1343.965445,1009.81476,1937.471571,3084.247206,2873.447698,1238.703191,3376.692996,3901.710074,1753.973447,2036.320796,2159.802473,3011.937656,3541.176458,2354.718556,2362.918059,4935.844681,4583.835728,2606.776427,1380.604213,1453.782441,1325.351801,803.7545473,811.6642763,11312.37952,15807.28683,11911.05531,9169.221476,14303.19813,7876.790307,8872.208467,15901.26617,17728.09429,13327.06355,14804.79843,13263.08642,13553.96382,18166.1493,12519.10977,11682.46146,20666.76175,16269.63403,3106.30694,5239.236476,3642.03405
Subject08,walk,593.4933128,673.4433746,684.9099331,2007.54898,1649.146371,832.3459191,539.6454828,566.8708415,781.5008808,945.8302043,951.2411747,559.1024305,851.700401,1119.259288,1238.925847,1280.846299,2002.383389,2095.929041,2104.058519,3502.138621,2473.83812,748.7563658,1269.977762,980.5059201,2769.795133,2893.156555,2746.391052,901.4948548,1013.907039,622.3513305,3178.062168,4765.710853,4005.512148,9746.831683,13499.89793,10518.44414,11631.4687,15049.77262,12118.87674,2995.060239,3780.992307,3693.343085,15912.45298,19585.74718,15065.4502,8212.500007,10765.962,10278.18621,3247.834984,6089.417108,2747.799001
Subject08,curve-left-step,456.6568439,602.5717235,651.7641629,1056.433298,1242.89739,1049.071098,243.0040575,500.8484234,733.8744372,1032.857936,1377.052179,945.1459243,413.0362677,1091.177891,1356.509074,870.2898028,1718.176537,1542.210723,1026.937752,2252.138201,2153.758032,682.3838285,967.0618448,943.5342158,2549.290478,2393.427123,2414.272422,696.4486691,757.2896909,800.3996649,2716.46128,2780.949658,3493.566487,6981.294506,8692.971368,8850.019685,9268.827705,11941.96986,11512.6888,3044.755696,5878.763046,3940.171794,11542.33196,17369.66242,16297.06244,6629.399722,9071.934018,9275.728525,1831.527409,2332.942109,1660.712722
Subject08,stair-down,679.2389158,1079.576608,526.8078509,1488.006154,796.6775805,428.4606508,643.3624705,525.4902032,351.3043452,1321.209755,1322.83607,1088.127817,1392.21593,1422.499382,672.8283958,1727.3859,1620.399007,971.1732675,1862.675786,1743.090935,1373.685602,1111.60868,1340.878585,652.876134,3972.561222,3906.67047,3483.760981,1232.125494,1101.031302,1310.813189,2347.461358,2288.821115,1645.560178,8226.60849,9043.206724,5402.936489,9246.392849,9451.844514,5762.81919,3044.939649,3711.452397,2570.714656,14394.04355,16135.53768,12884.90611,6289.30363,8193.092125,4976.344549,3439.668579,2606.327879,2536.967006
Subject08,run,639.5764223,1952.799835,690.911255,2062.664478,2737.251854,1158.611069,964.776885,1920.637299,1509.713737,1208.446784,2724.722626,425.7277887,714.3955928,3534.90178,1826.325286,1611.325852,5556.617689,3138.492866,1543.70043,5533.119407,2020.903817,1036.782982,2396.742108,1429.898664,3176.528168,1997.492135,3874.622936,1004.382742,1062.192868,1337.392661,3345.446935,6823.984034,4351.505686,9587.930577,17056.54226,10767.34927,7200.873064,19272.08537,10461.11953,2322.455776,6160.973813,3358.248651,11802.90105,22218.41585,14998.87006,8333.282077,13641.50273,9591.358363,4738.924986,6221.818913,2915.720562
Subject08,curve-right-spin-Lfirst,412.1117908,441.5560715,161.1748438,433.8169512,1154.938082,287.2924171,168.2110474,306.178602,268.0527126,117.5178146,128.0725476,138.5466528,369.198606,622.7529399,408.3663134,163.8940658,477.2413542,413.3654248,369.3122873,608.7513204,565.0199067,302.5829749,559.8691167,439.8393371,342.4784,1048.816101,1008.39287,357.3033295,305.5149121,447.312793,625.7808644,1460.888975,1406.577657,3385.520327,4172.563248,2824.765769,3715.600061,4944.735903,2720.540567,1368.808069,4386.139336,2327.826096,1841.206519,5062.317427,2897.85602,3337.983152,4841.649224,2956.036178,220.3766821,494.2062904,493.2612583
Subject08,curve-left-spin-Rfirst,381.9651644,489.7520522,301.7642711,1259.251277,821.3087575,674.4778478,181.7032661,525.4117113,152.5365012,489.3500488,240.7002663,492.959037,767.6619944,1039.901674,296.5117251,532.5497905,1291.871477,149.5231176,1308.689141,1475.102614,444.3033956,653.5423771,1674.221917,245.20239,1298.477761,584.2182637,304.4649822,389.2294834,377.5626969,346.4831119,959.1624285,3171.439642,680.9613596,6047.453843,4315.543977,1171.637137,10582.11274,8682.148562,3822.386225,5316.448219,3754.205858,1469.374688,8780.892759,8989.509684,1727.499526,9302.38303,8411.776752,3465.139749,378.9251697,652.6666859,410.8113496
Subject08,curve-right-spin-Lfirst,421.8393405,561.6076027,279.6612958,386.9018292,1230.759309,565.3168343,199.8660038,191.0206266,324.8601839,105.5218393,146.2063473,117.9137566,374.0465352,741.9311578,1114.028154,169.0283003,541.0918864,959.0283191,321.4746814,405.5226802,1117.994765,340.452521,673.3160836,616.8631118,457.069753,552.0966173,1045.665499,399.293736,161.4570389,612.942663,525.4589749,1256.437629,3316.68412,3216.636755,5283.920363,4578.568385,3376.672347,3441.942045,13013.94124,1400.840299,3447.257912,7573.530028,2152.603668,2470.472518,5578.267684,2877.709103,3717.723347,11210.48142,408.2980977,547.0280359,441.3266229
Subject08,jump-two-leg,1365.465175,714.3724135,414.2259011,968.0911816,646.0048488,183.9397099,1137.419479,368.3225525,157.817046,2068.469634,2315.188551,130.7894699,1072.781002,4475.283396,448.9022901,3175.923478,4381.697653,235.4012744,1793.430037,3596.446009,515.2399475,1219.094221,1903.36206,156.2510915,3454.084252,1911.559899,470.7854648,1937.817968,1263.88191,341.1377747,4567.205746,5275.607211,686.4137568,11638.54042,9745.995715,1627.766351,6782.61611,12492.23154,3790.808121,3656.640891,4943.96951,1325.450622,13313.34474,11883.98898,1463.641438,8397.82676,11207.00815,2012.463795,4510.318209,6444.723622,1136.2384
Subject08,walk,770.9683339,909.480477,430.0734341,1458.254815,1475.654997,533.1895292,670.4173965,452.593795,393.7063539,1282.517142,819.9696922,541.4027099,467.845726,1105.655442,702.6576438,906.6962775,1800.08105,888.1664019,1381.955436,2640.037029,824.1458795,661.6885956,1074.508321,726.7515313,2478.918039,2604.578513,2176.433199,819.0317295,910.1957599,707.6024673,2845.781904,4109.933331,2479.904629,6892.670271,10943.53659,6454.616997,8073.835131,11959.15426,6285.772046,2101.811279,3048.779393,1974.198309,12685.89566,17858.35341,9874.8326,6804.49583,9426.451071,5958.475545,2413.376625,3679.094192,1381.254737
Subject08,jump-one-leg,2783.414931,1391.148023,730.6024034,2034.030611,1290.540075,1290.782358,2614.778922,946.1416438,478.7754619,3636.038647,3289.562603,1613.934268,2398.274258,5540.707167,923.2239296,2793.527569,5113.960381,483.0562599,4760.715313,5300.628364,734.7263109,2836.331808,4457.699753,514.1406041,1783.524905,804.8513333,725.7330995,1262.867477,919.1811474,702.12988,5885.232785,7026.432465,1741.650466,12014.00797,10126.35131,2562.439567,14437.05779,20777.91447,7175.433349,7305.791999,6969.6102,1848.674514,12881.92782,12008.59245,3408.054492,10916.52066,19337.33591,4861.53355,3774.464263,7223.858041,2103.587687
Subject08,jump-one-leg,2132.09197,1727.735514,1299.988408,2134.2115,1668.407217,2134.161036,523.4273419,1431.575671,477.0881147,1728.012732,4702.841443,372.3792834,689.3023817,6074.635767,2013.955258,1406.691374,5157.239717,2236.553311,1750.425,4831.038766,2514.284511,1225.265074,4440.882947,1408.052769,2758.312456,1554.280789,796.9018762,1712.552238,1210.112873,521.2166537,2955.621313,7317.095274,6279.204684,6424.862401,9808.104357,5331.129974,4598.171626,14725.49405,14161.47457,2445.163406,9382.14867,3683.913893,6897.431139,15484.84262,5128.800213,3309.124621,10561.3554,12050.2884,1781.410363,3641.352681,5716.660731
Subject08,jump-two-leg,2275.522295,1651.831924,1097.967112,1512.030346,1102.989477,594.9666548,598.3691982,1244.988788,489.5184451,1883.382126,2859.714245,434.2305171,663.0648137,1937.490488,5558.391451,1165.60693,5550.775473,4192.915675,1911.376243,3935.983062,4717.766408,709.1314788,2198.863592,2708.106902,3318.421596,2127.915837,2508.227568,1703.017514,1467.673328,1704.223489,2441.177285,5958.138596,7264.800261,7724.920454,12229.07069,12476.13098,6536.864891,12664.2221,15520.83264,1534.158545,5585.228986,6178.791082,7596.402338,17583.30843,12176.71032,4292.128309,13278.70907,14270.65586,1844.393077,5250.530213,5908.159611
Subject08,curve-right-spin-Lfirst,237.5468487,1078.523269,264.8280656,438.9331337,1228.576663,268.1215355,153.7708346,356.4194627,678.3087851,171.0464267,229.3517721,157.9459719,445.1496659,855.3013742,680.4192273,147.7750785,502.519714,488.7762846,271.1084655,734.6053314,732.8954936,366.8750025,672.4166725,596.8938563,274.5491695,1661.009087,1281.389022,235.6093923,647.9649283,529.3681403,632.029921,1623.824062,1843.551789,2689.355198,5465.698408,3881.1769,2559.541902,3138.516412,5590.10234,1266.751459,3854.549345,2639.00683,1578.972904,6956.548648,5769.13673,3515.060076,5419.80834,4686.907018,876.8808771,605.9263547,326.786947
Subject08,walk,667.5050411,773.6996338,403.8495419,1533.730765,1704.297007,1184.715068,655.6113477,788.8201174,1154.275153,1549.415693,1297.738952,700.2419631,1433.435143,1224.688268,654.0767048,1813.902158,1794.000009,1187.604237,3134.378961,3003.292314,1235.846282,1034.175193,1208.152107,643.5487138,2847.922746,2894.000416,3168.760544,991.565364,921.4742307,991.3800756,4522.001166,4732.340679,3028.207978,11947.86813,12001.16844,9228.318953,13786.73078,12585.46216,8707.523897,3469.337995,3061.333494,2163.37545,17537.31965,18523.03107,11806.05848,10112.74152,10351.41948,6446.793522,4168.006241,4842.375467,1893.840344
